"","site","year","zone","transect","CA_MPA_Name_Short","site_status","site_designation","SPUL_bio","SPUL_legal_bio","ALLURCH","MACPYRAD","MESFRAAD","PANINT","SPUL","SPUL_legal","STRPURAD"
"3402","CRYSTAL_COVE",2012,"OUTER","4","Crystal Cove SMCA","mpa","SMCA",0.0420591642670192,0,0,0,0,0,3,0,0
"3403","CRYSTAL_COVE",2019,"INNER","1","Crystal Cove SMCA","mpa","SMCA",0.0420163732899968,0,0,1,0,2,2,0,0
"3404","CRYSTAL_COVE",2019,"INNER","2","Crystal Cove SMCA","mpa","SMCA",0,0,1,0,1,1,0,0,0
"3405","CRYSTAL_COVE",2019,"INNER","3","Crystal Cove SMCA","mpa","SMCA",0.0533925615704471,0,0,0,0,0,1,0,0
"3406","CRYSTAL_COVE",2019,"INNER","4","Crystal Cove SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"3407","CRYSTAL_COVE",2019,"MID","1","Crystal Cove SMCA","mpa","SMCA",0.0255067918349163,0,13,5,7,0,2,0,6
"3408","CRYSTAL_COVE",2019,"MID","2","Crystal Cove SMCA","mpa","SMCA",0,0,4,16,2,0,0,0,2
"3409","CRYSTAL_COVE",2019,"MID","3","Crystal Cove SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"3410","CRYSTAL_COVE",2019,"MID","4","Crystal Cove SMCA","mpa","SMCA",0.124742982318511,0,0,0,0,0,5,0,0
"3411","CRYSTAL_COVE",2019,"OUTER","1","Crystal Cove SMCA","mpa","SMCA",0.254255812371137,0.0723564731742364,24,4,19,1,5,1,5
"3412","CRYSTAL_COVE",2019,"OUTER","2","Crystal Cove SMCA","mpa","SMCA",0.00648362808883566,0,22,3,20,6,1,0,2
"3413","CRYSTAL_COVE",2019,"OUTER","3","Crystal Cove SMCA","mpa","SMCA",0.155937651705759,0,0,0,0,0,4,0,0
"3414","CRYSTAL_COVE",2019,"OUTER","4","Crystal Cove SMCA","mpa","SMCA",0.142448950001581,0,0,0,0,0,4,0,0
"3415","CRYSTAL_COVE",2020,"INNER","1","Crystal Cove SMCA","mpa","SMCA",0.0581256033655822,0,0,0,0,1,3,0,0
"3416","CRYSTAL_COVE",2020,"INNER","2","Crystal Cove SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"3417","CRYSTAL_COVE",2020,"INNER","3","Crystal Cove SMCA","mpa","SMCA",0.0224650264967263,0,0,0,0,0,1,0,0
"3418","CRYSTAL_COVE",2020,"INNER","4","Crystal Cove SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"3419","CRYSTAL_COVE",2020,"MID","1","Crystal Cove SMCA","mpa","SMCA",0.0695311832771766,0,2,0,2,0,5,0,0
"3420","CRYSTAL_COVE",2020,"MID","2","Crystal Cove SMCA","mpa","SMCA",0.0927637901768789,0,4,6,4,0,3,0,0
"3421","CRYSTAL_COVE",2020,"MID","3","Crystal Cove SMCA","mpa","SMCA",0.00802899617824369,0,0,0,0,0,1,0,0
"3422","CRYSTAL_COVE",2020,"MID","4","Crystal Cove SMCA","mpa","SMCA",0.294572768852158,0,0,0,0,0,9,0,0
"3423","CRYSTAL_COVE",2020,"OUTER","1","Crystal Cove SMCA","mpa","SMCA",0.171612105647919,0,16,0,16,5,7,0,0
"3424","CRYSTAL_COVE",2020,"OUTER","2","Crystal Cove SMCA","mpa","SMCA",0.170850242551143,0,14,0,14,6,5,0,0
"3425","CRYSTAL_COVE",2020,"OUTER","3","Crystal Cove SMCA","mpa","SMCA",0.178023813846827,0.0795347251987156,0,0,0,0,4,1,0
"3426","CRYSTAL_COVE",2020,"OUTER","4","Crystal Cove SMCA","mpa","SMCA",0.252606775071956,0,0,0,0,0,7,0,0
"3427","DANA_POINT",2011,"MID","1","Dana Point SMCA","mpa","SMCA",0,0,0,99,0,0,0,0,0
"3428","DANA_POINT",2011,"MID","2","Dana Point SMCA","mpa","SMCA",0,0,0,57,0,0,0,0,0
"3429","DANA_POINT",2011,"MID","3","Dana Point SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"3430","DANA_POINT",2011,"MID","4","Dana Point SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"3431","DANA_POINT",2011,"OUTER","1","Dana Point SMCA","mpa","SMCA",0.0876925689935074,0,18,172,16,0,3,0,2
"3432","DANA_POINT",2011,"OUTER","2","Dana Point SMCA","mpa","SMCA",0,0,23,215,14,0,0,0,9
"3433","DANA_POINT",2011,"OUTER","3","Dana Point SMCA","mpa","SMCA",0.0427625160000547,0,0,0,0,0,1,0,0
"3434","DANA_POINT",2011,"OUTER","4","Dana Point SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"3435","DANA_POINT",2012,"INNER","1","Dana Point SMCA","mpa","SMCA",0,0,0,1,0,2,0,0,0
"3436","DANA_POINT",2012,"INNER","2","Dana Point SMCA","mpa","SMCA",0,0,0,6,0,1,0,0,0
"3437","DANA_POINT",2012,"INNER","3","Dana Point SMCA","mpa","SMCA",0.0427625160000547,0,0,0,0,0,1,0,0
"3438","DANA_POINT",2012,"INNER","4","Dana Point SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"3439","DANA_POINT",2012,"MID","1","Dana Point SMCA","mpa","SMCA",0,0,14,243,2,0,0,0,12
"3440","DANA_POINT",2012,"MID","2","Dana Point SMCA","mpa","SMCA",0,0,23,307,6,0,0,0,17
"3441","DANA_POINT",2012,"MID","3","Dana Point SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"3442","DANA_POINT",2012,"MID","4","Dana Point SMCA","mpa","SMCA",0.796024744556039,0.730797202059258,0,0,0,0,6,4,0
"3443","DANA_POINT",2012,"OUTER","1","Dana Point SMCA","mpa","SMCA",0.626452432333435,0.626452432333435,0,364,0,10,4,4,0
"3444","DANA_POINT",2012,"OUTER","2","Dana Point SMCA","mpa","SMCA",0.0322620953818727,0,17,261,6,4,2,0,11
"3445","DANA_POINT",2012,"OUTER","3","Dana Point SMCA","mpa","SMCA",0.0723564731742364,0.0723564731742364,0,0,0,0,1,1,0
"3446","DANA_POINT",2012,"OUTER","4","Dana Point SMCA","mpa","SMCA",0.0652275424967811,0,0,0,0,0,2,0,0
"3447","DANA_POINT",2019,"INNER","1","Dana Point SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"3448","DANA_POINT",2019,"INNER","2","Dana Point SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"3449","DANA_POINT",2019,"INNER","3","Dana Point SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"3450","DANA_POINT",2019,"INNER","4","Dana Point SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"3451","DANA_POINT",2019,"MID","1","Dana Point SMCA","mpa","SMCA",0,0,0,2,0,2,0,0,0
"3452","DANA_POINT",2019,"MID","2","Dana Point SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"3453","DANA_POINT",2019,"MID","3","Dana Point SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"3454","DANA_POINT",2019,"MID","4","Dana Point SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"3455","DANA_POINT",2019,"OUTER","1","Dana Point SMCA","mpa","SMCA",0.0641143544783578,0,8,9,2,0,3,0,6
"3456","DANA_POINT",2019,"OUTER","2","Dana Point SMCA","mpa","SMCA",0.231914893036573,0,61,22,16,0,5,0,45
"3457","DANA_POINT",2019,"OUTER","3","Dana Point SMCA","mpa","SMCA",0.103627345036409,0,0,0,0,0,2,0,0
"3458","DANA_POINT",2019,"OUTER","4","Dana Point SMCA","mpa","SMCA",0.254794433114205,0.0795347251987156,0,0,0,0,5,1,0
"3459","DANA_POINT",2020,"INNER","1","Dana Point SMCA","mpa","SMCA",0,0,0,0,0,2,0,0,0
"3460","DANA_POINT",2020,"INNER","2","Dana Point SMCA","mpa","SMCA",0,0,0,0,0,1,0,0,0
"3461","DANA_POINT",2020,"INNER","3","Dana Point SMCA","mpa","SMCA",0.059298332327532,0,0,0,0,0,1,0,0
"3462","DANA_POINT",2020,"INNER","4","Dana Point SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"3463","DANA_POINT",2020,"MID","1","Dana Point SMCA","mpa","SMCA",0.0427625160000547,0,0,11,0,0,1,0,0
"3464","DANA_POINT",2020,"MID","2","Dana Point SMCA","mpa","SMCA",0,0,0,14,0,0,0,0,0
"3465","DANA_POINT",2020,"MID","3","Dana Point SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"3466","DANA_POINT",2020,"MID","4","Dana Point SMCA","mpa","SMCA",0.0336203318033877,0,0,0,0,0,1,0,0
"3467","DANA_POINT",2020,"OUTER","1","Dana Point SMCA","mpa","SMCA",0.060477057572419,0,10,120,9,4,2,0,1
"3468","DANA_POINT",2020,"OUTER","2","Dana Point SMCA","mpa","SMCA",0.0594805214929834,0,43,104,28,0,2,0,15
"3469","DANA_POINT",2020,"OUTER","3","Dana Point SMCA","mpa","SMCA",0.059339682600199,0,0,0,0,0,2,0,0
"3470","DANA_POINT",2020,"OUTER","4","Dana Point SMCA","mpa","SMCA",0.0633026745418361,0,0,0,0,0,2,0,0
"3589","HORSESHOE_REEF_E",2010,"INMID","1","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3590","HORSESHOE_REEF_E",2010,"INMID","2","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3591","HORSESHOE_REEF_E",2010,"INMID","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3592","HORSESHOE_REEF_E",2010,"INNER","1","Campus Point SMCA","reference","SMCA",0,0,2794,0,44,0,0,0,2750
"3593","HORSESHOE_REEF_E",2010,"INNER","2","Campus Point SMCA","reference","SMCA",0,0,1557,0,45,0,0,0,1512
"3594","HORSESHOE_REEF_E",2010,"INNER","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3595","HORSESHOE_REEF_E",2010,"MID","1","Campus Point SMCA","reference","SMCA",0,0,91,0,29,0,0,0,62
"3596","HORSESHOE_REEF_E",2010,"MID","2","Campus Point SMCA","reference","SMCA",0,0,22,0,1,0,0,0,21
"3597","HORSESHOE_REEF_E",2010,"OUTER","1","Campus Point SMCA","reference","SMCA",0,0,94,242,17,0,0,0,77
"3598","HORSESHOE_REEF_E",2010,"OUTER","2","Campus Point SMCA","reference","SMCA",0,0,178,126,147,0,0,0,31
"3599","HORSESHOE_REEF_E",2010,"OUTER","3","Campus Point SMCA","reference","SMCA",0.024606162778388,0,0,0,0,0,2,0,0
"3600","HORSESHOE_REEF_E",2010,"OUTMID","1","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3601","HORSESHOE_REEF_E",2010,"OUTMID","2","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3602","HORSESHOE_REEF_E",2010,"OUTMID","3","Campus Point SMCA","reference","SMCA",0.20440530381526,0.20440530381526,0,0,0,0,1,1,0
"3603","HORSESHOE_REEF_E",2011,"INMID","1","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3604","HORSESHOE_REEF_E",2011,"INMID","2","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3605","HORSESHOE_REEF_E",2011,"INMID","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3606","HORSESHOE_REEF_E",2011,"INNER","1","Campus Point SMCA","reference","SMCA",0,0,931,0,69,0,0,0,862
"3607","HORSESHOE_REEF_E",2011,"INNER","2","Campus Point SMCA","reference","SMCA",0,0,1881,0,50,0,0,0,1831
"3608","HORSESHOE_REEF_E",2011,"INNER","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3609","HORSESHOE_REEF_E",2011,"MID","1","Campus Point SMCA","reference","SMCA",0,0,420,0,86,0,0,0,334
"3610","HORSESHOE_REEF_E",2011,"MID","2","Campus Point SMCA","reference","SMCA",0,0,237,0,66,0,0,0,171
"3611","HORSESHOE_REEF_E",2011,"OUTER","1","Campus Point SMCA","reference","SMCA",0,0,637,0,140,0,0,0,497
"3612","HORSESHOE_REEF_E",2011,"OUTER","2","Campus Point SMCA","reference","SMCA",0,0,3236,0,162,0,0,0,3074
"3613","HORSESHOE_REEF_E",2011,"OUTER","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3614","HORSESHOE_REEF_E",2011,"OUTMID","1","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3615","HORSESHOE_REEF_E",2011,"OUTMID","2","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3616","HORSESHOE_REEF_E",2011,"OUTMID","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3617","HORSESHOE_REEF_E",2012,"INMID","1","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3618","HORSESHOE_REEF_E",2012,"INMID","2","Campus Point SMCA","reference","SMCA",0.122431037738923,0.122431037738923,0,0,0,0,1,1,0
"3619","HORSESHOE_REEF_E",2012,"INMID","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3620","HORSESHOE_REEF_E",2012,"INNER","1","Campus Point SMCA","reference","SMCA",0,0,1076,0,68,0,0,0,1008
"3621","HORSESHOE_REEF_E",2012,"INNER","2","Campus Point SMCA","reference","SMCA",0,0,984,0,39,0,0,0,945
"3622","HORSESHOE_REEF_E",2012,"INNER","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3623","HORSESHOE_REEF_E",2012,"MID","1","Campus Point SMCA","reference","SMCA",0,0,155,0,29,0,0,0,126
"3624","HORSESHOE_REEF_E",2012,"MID","2","Campus Point SMCA","reference","SMCA",0,0,607,0,74,0,0,0,533
"3625","HORSESHOE_REEF_E",2012,"OUTER","1","Campus Point SMCA","reference","SMCA",0,0,702,0,70,2,0,0,632
"3626","HORSESHOE_REEF_E",2012,"OUTER","2","Campus Point SMCA","reference","SMCA",0,0,268,0,128,0,0,0,140
"3627","HORSESHOE_REEF_E",2012,"OUTER","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3628","HORSESHOE_REEF_E",2012,"OUTMID","1","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3629","HORSESHOE_REEF_E",2012,"OUTMID","2","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3630","HORSESHOE_REEF_E",2012,"OUTMID","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3631","HORSESHOE_REEF_E",2013,"INMID","1","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3632","HORSESHOE_REEF_E",2013,"INMID","2","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3633","HORSESHOE_REEF_E",2013,"INMID","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3634","HORSESHOE_REEF_E",2013,"INNER","1","Campus Point SMCA","reference","SMCA",0,0,1039,0,58,0,0,0,981
"3635","HORSESHOE_REEF_E",2013,"INNER","2","Campus Point SMCA","reference","SMCA",0,0,1209,0,34,2,0,0,1175
"3636","HORSESHOE_REEF_E",2013,"INNER","3","Campus Point SMCA","reference","SMCA",0.264196097010689,0.264196097010689,0,0,0,0,1,1,0
"3637","HORSESHOE_REEF_E",2013,"MID","1","Campus Point SMCA","reference","SMCA",0,0,565,0,170,0,0,0,395
"3638","HORSESHOE_REEF_E",2013,"MID","2","Campus Point SMCA","reference","SMCA",0,0,205,0,104,0,0,0,101
"3639","HORSESHOE_REEF_E",2013,"OUTER","1","Campus Point SMCA","reference","SMCA",0,0,103,0,64,0,0,0,39
"3640","HORSESHOE_REEF_E",2013,"OUTER","2","Campus Point SMCA","reference","SMCA",0.103820457580224,0.103820457580224,200,0,115,3,1,1,85
"3641","HORSESHOE_REEF_E",2013,"OUTER","3","Campus Point SMCA","reference","SMCA",0.103820457580224,0.103820457580224,0,0,0,0,1,1,0
"3642","HORSESHOE_REEF_E",2013,"OUTMID","1","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3643","HORSESHOE_REEF_E",2013,"OUTMID","2","Campus Point SMCA","reference","SMCA",0.26500081875739,0.26500081875739,0,0,0,0,2,2,0
"3644","HORSESHOE_REEF_E",2013,"OUTMID","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3645","HORSESHOE_REEF_E",2014,"INMID","1","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3646","HORSESHOE_REEF_E",2014,"INMID","2","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3647","HORSESHOE_REEF_E",2014,"INMID","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3648","HORSESHOE_REEF_E",2014,"INNER","1","Campus Point SMCA","reference","SMCA",0,0,521,0,52,0,0,0,469
"3649","HORSESHOE_REEF_E",2014,"INNER","2","Campus Point SMCA","reference","SMCA",0,0,775,0,83,1,0,0,692
"3650","HORSESHOE_REEF_E",2014,"INNER","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3651","HORSESHOE_REEF_E",2014,"MID","1","Campus Point SMCA","reference","SMCA",0,0,276,60,107,1,0,0,169
"3652","HORSESHOE_REEF_E",2014,"MID","2","Campus Point SMCA","reference","SMCA",0,0,241,38,66,0,0,0,175
"3653","HORSESHOE_REEF_E",2014,"OUTER","1","Campus Point SMCA","reference","SMCA",0.190991014097369,0.190991014097369,288,9,285,0,1,1,3
"3654","HORSESHOE_REEF_E",2014,"OUTER","2","Campus Point SMCA","reference","SMCA",0.0871629357025857,0.0871629357025857,61,0,60,0,1,1,1
"3655","HORSESHOE_REEF_E",2014,"OUTER","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3656","HORSESHOE_REEF_E",2014,"OUTMID","1","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3657","HORSESHOE_REEF_E",2014,"OUTMID","2","Campus Point SMCA","reference","SMCA",0.0952539225731872,0.0952539225731872,0,0,0,0,1,1,0
"3658","HORSESHOE_REEF_E",2014,"OUTMID","3","Campus Point SMCA","reference","SMCA",0.0795347251987156,0.0795347251987156,0,0,0,0,1,1,0
"3659","HORSESHOE_REEF_E",2015,"INMID","1","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3660","HORSESHOE_REEF_E",2015,"INMID","2","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3661","HORSESHOE_REEF_E",2015,"INMID","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3662","HORSESHOE_REEF_E",2015,"INNER","1","Campus Point SMCA","reference","SMCA",0,0,937,0,53,0,0,0,884
"3663","HORSESHOE_REEF_E",2015,"INNER","2","Campus Point SMCA","reference","SMCA",0,0,652,0,35,1,0,0,617
"3664","HORSESHOE_REEF_E",2015,"INNER","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3665","HORSESHOE_REEF_E",2015,"MID","1","Campus Point SMCA","reference","SMCA",0,0,704,5,186,0,0,0,518
"3666","HORSESHOE_REEF_E",2015,"MID","2","Campus Point SMCA","reference","SMCA",0,0,422,0,214,0,0,0,208
"3667","HORSESHOE_REEF_E",2015,"OUTER","1","Campus Point SMCA","reference","SMCA",0.600905666053782,0.572497339141369,149,308,108,1,5,2,41
"3668","HORSESHOE_REEF_E",2015,"OUTER","2","Campus Point SMCA","reference","SMCA",0.264196097010689,0.264196097010689,100,469,72,0,1,1,28
"3669","HORSESHOE_REEF_E",2015,"OUTER","3","Campus Point SMCA","reference","SMCA",0.0140572934248963,0,0,0,0,0,1,0,0
"3670","HORSESHOE_REEF_E",2015,"OUTMID","1","Campus Point SMCA","reference","SMCA",0.0118018644061535,0,0,0,0,0,1,0,0
"3671","HORSESHOE_REEF_E",2015,"OUTMID","2","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3672","HORSESHOE_REEF_E",2015,"OUTMID","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3673","HORSESHOE_REEF_E",2016,"INMID","1","Campus Point SMCA","reference","SMCA",0.0118018644061535,0,0,0,0,0,1,0,0
"3674","HORSESHOE_REEF_E",2016,"INMID","2","Campus Point SMCA","reference","SMCA",0.0140572934248963,0,0,0,0,0,1,0,0
"3675","HORSESHOE_REEF_E",2016,"INMID","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3676","HORSESHOE_REEF_E",2016,"INNER","1","Campus Point SMCA","reference","SMCA",0.0118018644061535,0,416,264,13,1,1,0,403
"3677","HORSESHOE_REEF_E",2016,"INNER","2","Campus Point SMCA","reference","SMCA",0.00514683027759137,0,1477,86,27,0,1,0,1450
"3678","HORSESHOE_REEF_E",2016,"INNER","3","Campus Point SMCA","reference","SMCA",0.0100878728906841,0,0,0,0,0,3,0,0
"3679","HORSESHOE_REEF_E",2016,"MID","1","Campus Point SMCA","reference","SMCA",0,0,492,528,10,1,0,0,482
"3680","HORSESHOE_REEF_E",2016,"MID","2","Campus Point SMCA","reference","SMCA",0,0,410,431,96,0,0,0,314
"3681","HORSESHOE_REEF_E",2016,"OUTER","1","Campus Point SMCA","reference","SMCA",0.0525595848852012,0,139,483,43,0,2,0,96
"3682","HORSESHOE_REEF_E",2016,"OUTER","2","Campus Point SMCA","reference","SMCA",0.120241454629539,0.0723564731742364,42,172,11,0,2,1,31
"3683","HORSESHOE_REEF_E",2016,"OUTER","3","Campus Point SMCA","reference","SMCA",0.0686216738311046,0,0,0,0,0,3,0,0
"3684","HORSESHOE_REEF_E",2016,"OUTMID","1","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3685","HORSESHOE_REEF_E",2016,"OUTMID","2","Campus Point SMCA","reference","SMCA",0.103820457580224,0.103820457580224,0,0,0,0,1,1,0
"3686","HORSESHOE_REEF_E",2016,"OUTMID","3","Campus Point SMCA","reference","SMCA",0.136488331163819,0.122431037738923,0,0,0,0,2,1,0
"3687","HORSESHOE_REEF_E",2017,"INMID","1","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3688","HORSESHOE_REEF_E",2017,"INMID","2","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3689","HORSESHOE_REEF_E",2017,"INMID","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3690","HORSESHOE_REEF_E",2017,"INNER","1","Campus Point SMCA","reference","SMCA",0.0258601896895957,0,566,269,11,4,1,0,555
"3691","HORSESHOE_REEF_E",2017,"INNER","2","Campus Point SMCA","reference","SMCA",0,0,588,52,41,0,0,0,547
"3692","HORSESHOE_REEF_E",2017,"INNER","3","Campus Point SMCA","reference","SMCA",0.0165771666001443,0,0,0,0,0,1,0,0
"3693","HORSESHOE_REEF_E",2017,"MID","1","Campus Point SMCA","reference","SMCA",0,0,485,110,40,0,0,0,445
"3694","HORSESHOE_REEF_E",2017,"MID","2","Campus Point SMCA","reference","SMCA",0,0,296,388,34,0,0,0,262
"3695","HORSESHOE_REEF_E",2017,"OUTER","1","Campus Point SMCA","reference","SMCA",0.10546770824934,0,168,50,82,0,5,0,86
"3696","HORSESHOE_REEF_E",2017,"OUTER","2","Campus Point SMCA","reference","SMCA",0,0,34,2,14,1,0,0,20
"3697","HORSESHOE_REEF_E",2017,"OUTER","3","Campus Point SMCA","reference","SMCA",0.166032191115287,0.154230326709133,0,0,0,0,2,1,0
"3698","HORSESHOE_REEF_E",2017,"OUTMID","1","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3699","HORSESHOE_REEF_E",2017,"OUTMID","2","Campus Point SMCA","reference","SMCA",0.0301152857813837,0,0,0,0,0,3,0,0
"3700","HORSESHOE_REEF_E",2017,"OUTMID","3","Campus Point SMCA","reference","SMCA",0.00979706888514642,0,0,0,0,0,1,0,0
"3701","HORSESHOE_REEF_E",2018,"INMID","1","Campus Point SMCA","reference","SMCA",0.0675861907969781,0,0,0,0,0,2,0,0
"3702","HORSESHOE_REEF_E",2018,"INMID","2","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3703","HORSESHOE_REEF_E",2018,"INMID","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3704","HORSESHOE_REEF_E",2018,"INNER","1","Campus Point SMCA","reference","SMCA",0,0,825,0,49,0,0,0,776
"3705","HORSESHOE_REEF_E",2018,"INNER","2","Campus Point SMCA","reference","SMCA",0,0,1288,0,212,0,0,0,1076
"3706","HORSESHOE_REEF_E",2018,"INNER","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3707","HORSESHOE_REEF_E",2018,"MID","1","Campus Point SMCA","reference","SMCA",0,0,325,61,43,1,0,0,282
"3708","HORSESHOE_REEF_E",2018,"MID","2","Campus Point SMCA","reference","SMCA",0,0,310,0,27,1,0,0,283
"3709","HORSESHOE_REEF_E",2018,"OUTER","1","Campus Point SMCA","reference","SMCA",0.115530278692363,0,233,146,77,0,3,0,156
"3710","HORSESHOE_REEF_E",2018,"OUTER","2","Campus Point SMCA","reference","SMCA",0.088401126143709,0,152,0,90,0,5,0,62
"3711","HORSESHOE_REEF_E",2018,"OUTER","3","Campus Point SMCA","reference","SMCA",0.0336203318033877,0,0,0,0,0,1,0,0
"3712","HORSESHOE_REEF_E",2018,"OUTMID","1","Campus Point SMCA","reference","SMCA",0.415766704168761,0.367881722713458,0,0,0,0,4,3,0
"3713","HORSESHOE_REEF_E",2018,"OUTMID","2","Campus Point SMCA","reference","SMCA",0.258939918741308,0.17816537166556,0,0,0,0,3,1,0
"3714","HORSESHOE_REEF_E",2018,"OUTMID","3","Campus Point SMCA","reference","SMCA",0.449656917674018,0.16591595977582,0,0,0,0,7,1,0
"3715","HORSESHOE_REEF_E",2019,"INMID","1","Campus Point SMCA","reference","SMCA",0.0336203318033877,0,0,0,0,0,1,0,0
"3716","HORSESHOE_REEF_E",2019,"INMID","2","Campus Point SMCA","reference","SMCA",0.0380120310756927,0,0,0,0,0,1,0,0
"3717","HORSESHOE_REEF_E",2019,"INMID","3","Campus Point SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"3718","HORSESHOE_REEF_E",2019,"INNER","1","Campus Point SMCA","reference","SMCA",0.185858500794531,0.143095984794476,1677,0,31,0,2,1,1646
"3719","HORSESHOE_REEF_E",2019,"INNER","2","Campus Point SMCA","reference","SMCA",0,0,831,0,45,1,0,0,786
"3720","HORSESHOE_REEF_E",2019,"INNER","3","Campus Point SMCA","reference","SMCA",0.0520391862180117,0,0,0,0,0,2,0,0
"3721","HORSESHOE_REEF_E",2019,"MID","1","Campus Point SMCA","reference","SMCA",0,0,227,0,7,1,0,0,220
"3722","HORSESHOE_REEF_E",2019,"MID","2","Campus Point SMCA","reference","SMCA",0,0,311,0,33,1,0,0,278
"3723","HORSESHOE_REEF_E",2019,"OUTER","1","Campus Point SMCA","reference","SMCA",0.285802465920742,0.215452457968713,43,0,14,0,4,2,29
"3724","HORSESHOE_REEF_E",2019,"OUTER","2","Campus Point SMCA","reference","SMCA",0.395396317912629,0.395396317912629,29,0,10,0,2,2,19
"3725","HORSESHOE_REEF_E",2019,"OUTER","3","Campus Point SMCA","reference","SMCA",0.0140572934248963,0,0,0,0,0,1,0,0
"3726","HORSESHOE_REEF_E",2019,"OUTMID","1","Campus Point SMCA","reference","SMCA",0.125095835453699,0,0,0,0,0,3,0,0
