CA_MPA_Name_Short,year,y,mpa,reference,Diff,lnDiff,resp,time,HW,BA_HW,type,Location,Hectares,source,BA
Campus Point SMCA,2016,All urchins,0.10464696104646962,0.1063814410638144,0.985096592708508,-0.015015578954514976,Den,4,Y,D,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2016,Mesocentrotus franciscanus,0.04333050127442652,0.09855564995751914,0.49127338185802616,-0.7107545202737914,Den,4,Y,D,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2017,Semicossyphus pulcher,0.184892224904832,0.3186967535062071,0.5929240943998301,-0.5226888908758878,Bio,5,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2017,Semicossyphus pulcher legal,0,0,1,0,Bio,5,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2017,Panulirus interruptus,0.4659143826222767,0.007654970211874524,26.95639680559655,3.294220627468152,Bio,5,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2017,Panulirus interruptus legal,0.365986156840489,0,37.5986156840489,3.6269672328044966,Bio,5,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2017,Panulirus interruptus sublegal,0.4659143826222767,0.007654970211874524,26.95639680559655,3.294220627468152,Bio,5,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2017,Semicossyphus pulcher,0.4285714285714286,1,0.4342291371994343,-0.8341829183093754,Den,5,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2017,Semicossyphus pulcher legal,0,0,1,0,Den,5,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2017,Panulirus interruptus,0.6,0.018181818181818174,21.645161290322584,3.0747819324865358,Den,5,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2017,Panulirus interruptus legal,0.3333333333333333,0,34.33333333333333,3.536116699561526,Den,5,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2017,Panulirus interruptus sublegal,0.6,0.018181818181818174,21.645161290322584,3.0747819324865358,Den,5,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2017,Strongylocentrotus purpuratus,0.04402296850530712,0.0936140595093092,0.5213864678321326,-0.6512637313444046,Den,5,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2017,Macrocystis pyrifera,0.7485222998387965,0.44760881246641593,1.6575779993189372,0.5053575003833,Den,5,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2017,All urchins,0.048204090482040905,0.08788032087880322,0.5946454809247104,-0.5197898813926063,Den,5,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2017,Mesocentrotus franciscanus,0.034197111299915046,0.029736618521665252,1.1122514432328416,0.10638628828271071,Den,5,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2018,Semicossyphus pulcher,0.6258764792240887,1,0.6295806724990978,-0.46270128041383357,Bio,6,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2018,Semicossyphus pulcher legal,0.24398284962349848,0.6131028480541154,0.4076098358668399,-0.8974448467499404,Bio,6,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2018,Panulirus interruptus,1,0.007654970211874524,57.207686440653745,4.0466882676909,Bio,6,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2018,Panulirus interruptus legal,1,0,101,4.61512051684126,Bio,6,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2018,Panulirus interruptus sublegal,1,0.007654970211874524,57.207686440653745,4.0466882676909,Bio,6,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2018,Semicossyphus pulcher,0.4603174603174603,0.7460317460317459,0.6220869200083982,-0.474675453227295,Den,6,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2018,Semicossyphus pulcher legal,0.27272727272727265,0.7272727272727272,0.38347718865598024,-0.9584751419361789,Den,6,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2018,Panulirus interruptus,1,0.018181818181818174,35.83870967741936,3.579028585154484,Den,6,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2018,Panulirus interruptus legal,1,0,101,4.61512051684126,Den,6,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2018,Panulirus interruptus sublegal,1,0.018181818181818174,35.83870967741936,3.579028585154484,Den,6,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2018,Strongylocentrotus purpuratus,0.04541499912998086,0.13720201844440577,0.376455429861579,-0.9769556189314047,Den,6,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2018,Macrocystis pyrifera,0.7497761060361813,0.6566362170875873,1.139716214872791,0.13077929709499966,Den,6,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2018,All urchins,0.04553010045530101,0.1331936113319361,0.38779733214896767,-0.9472724156480803,Den,6,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2018,Mesocentrotus franciscanus,0.02293967714528463,0.05649957519116399,0.49533665516800823,-0.7025176361339088,Den,6,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2019,Semicossyphus pulcher,0.14157845714638778,0.6685221088201354,0.22339501569073947,-1.4988137037385505,Bio,7,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2019,Semicossyphus pulcher legal,0.04746709567963538,0.40297235255553343,0.13915482555677292,-1.9721681127989361,Bio,7,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2019,Panulirus interruptus,0.15217580823473897,0.01199565538082189,7.373083703436306,1.997836031640252,Bio,7,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2019,Panulirus interruptus legal,0.17224623232397926,0,18.224623232397928,2.902773604561575,Bio,7,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2019,Panulirus interruptus sublegal,0.15217580823473897,0.01199565538082189,7.373083703436306,1.997836031640252,Bio,7,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2019,Semicossyphus pulcher,0.12698412698412698,0.4603174603174604,0.29125885926425915,-1.2335428564901374,Den,7,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2019,Semicossyphus pulcher legal,0.0909090909090909,0.3636363636363636,0.27007299270072993,-1.3090630131839005,Den,7,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2019,Panulirus interruptus,0.12727272727272726,0.018181818181818174,4.870967741935485,1.5832926323297782,Den,7,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2019,Panulirus interruptus legal,0.2,0,21,3.044522437723423,Den,7,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2019,Panulirus interruptus sublegal,0.12727272727272726,0.018181818181818174,4.870967741935485,1.5832926323297782,Den,7,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2019,Strongylocentrotus purpuratus,0.060988341743518366,0.1969723333913346,0.3429846906605463,-1.0700694664550299,Den,7,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2019,Macrocystis pyrifera,0.3132724341751746,0.2722550600035823,1.1453202439349421,0.1356842869266691,Den,7,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2019,All urchins,0.05846643058466431,0.17749512177495125,0.365163796991177,-1.0074092671818604,Den,7,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2019,Mesocentrotus franciscanus,0.02293967714528463,0.04078164825828378,0.6486531704868664,-0.43285711115332487,Den,7,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2020,Semicossyphus pulcher,0.7190717124384024,0.5798848348288239,1.2359560195338273,0.21184477550097833,Bio,8,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2020,Semicossyphus pulcher legal,0.9879515775805009,0.5673045660876168,1.7286396751434026,0.5473347842559275,Bio,8,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2020,Panulirus interruptus,0.2385780318781357,0,24.85780318781357,3.2131717148333543,Bio,8,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2020,Panulirus interruptus legal,0.22788112393949436,0,23.788112393949437,3.1691859766502963,Bio,8,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2020,Panulirus interruptus sublegal,0.2385780318781357,0,24.85780318781357,3.2131717148333543,Bio,8,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2020,Semicossyphus pulcher,0.3015873015873016,0.3015873015873016,1,0,Den,8,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2020,Semicossyphus pulcher legal,1,0.6363636363636362,1.5625879043600566,0.44634335983638934,Den,8,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2020,Panulirus interruptus,0.3090909090909091,0,31.90909090909091,3.462890950667495,Den,8,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2020,Panulirus interruptus legal,0.19999999999999996,0,20.999999999999996,3.044522437723423,Den,8,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2020,Panulirus interruptus sublegal,0.3090909090909091,0,31.90909090909091,3.462890950667495,Den,8,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2020,Strongylocentrotus purpuratus,0.09552810161823559,0.06055333217330781,1.4957210151182576,0.40260837494096563,Den,8,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2020,Macrocystis pyrifera,0.8835751388142576,0.40068063765000894,2.17583946476625,0.7774145508890015,Den,8,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2020,All urchins,0.09633591096335911,0.06641613066416131,1.39153749397089,0.33040924662323456,Den,8,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2020,Mesocentrotus franciscanus,0.04991503823279525,0.047366185216652514,1.044431279620853,0.04347250724196775,Den,8,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2021,Semicossyphus pulcher,0.7632278733994354,0.3444683644092112,2.181373434236272,0.7799546941291313,Bio,9,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2021,Semicossyphus pulcher legal,0.9864501602157055,0.38013252096946343,2.554132523327118,0.9377126448026013,Bio,9,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2021,Panulirus interruptus,0.12091424913809708,0.007654970211874524,7.4151498171345365,2.003525179989229,Bio,9,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2021,Panulirus interruptus legal,0.06296381700383061,0,7.29638170038306,1.9873785677937976,Bio,9,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2021,Panulirus interruptus sublegal,0.12091424913809708,0.007654970211874524,7.4151498171345365,2.003525179989229,Bio,9,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2021,Semicossyphus pulcher,0.2698412698412698,0.15873015873015872,1.658513640639699,0.5059218040559224,Den,9,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2021,Semicossyphus pulcher legal,0.909090909090909,0.4545454545454545,1.9784735812133072,0.682325628816767,Den,9,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2021,Panulirus interruptus,0.19999999999999998,0.018181818181818174,7.451612903225808,2.0084305060366474,Den,9,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2021,Panulirus interruptus legal,0.06666666666666667,0,7.666666666666666,2.03688192726104,Den,9,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2021,Panulirus interruptus sublegal,0.19999999999999998,0.018181818181818174,7.451612903225808,2.0084305060366474,Den,9,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2021,Strongylocentrotus purpuratus,0.03349573690621194,0.24299634591961022,0.1719223917962544,-1.76071211448166,Den,9,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2021,Macrocystis pyrifera,0.4698190936772345,0.27243417517463725,1.698870518698909,0.5299636294848238,Den,9,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2021,All urchins,0.04502421045024211,0.21319650213196503,0.2465281038217571,-1.4002792805509128,Den,9,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2021,Mesocentrotus franciscanus,0.050552251486830936,0.033347493627867465,1.3969031752254017,0.334257768800114,Den,9,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2022,Semicossyphus pulcher,0.29422291676346746,0.6824190056626674,0.4393624586782049,-0.8224305603734761,Bio,10,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2022,Semicossyphus pulcher legal,0.2788377976833235,1,0.2859780175082411,-1.2518403329756054,Bio,10,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2022,Panulirus interruptus,0.08950492291878291,0,9.950492291878291,2.2976220265172587,Bio,10,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2022,Panulirus interruptus legal,0.1352439273068583,0,14.52439273068583,2.675829493305338,Bio,10,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2022,Panulirus interruptus sublegal,0.08950492291878291,0,9.950492291878291,2.2976220265172587,Bio,10,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2022,Semicossyphus pulcher,0.1746031746031746,0.23809523809523814,0.7440818937939858,-0.29560417790281235,Den,10,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2022,Semicossyphus pulcher legal,0.3636363636363636,0.909090909090909,0.4065281899109792,-0.9001020045242368,Den,10,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2022,Panulirus interruptus,0.07272727272727271,0,8.27272727272727,2.112964233718479,Den,10,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2022,Panulirus interruptus legal,0.06666666666666667,0,7.666666666666666,2.03688192726104,Den,10,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2022,Panulirus interruptus sublegal,0.07272727272727271,0,8.27272727272727,2.112964233718479,Den,10,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2022,Strongylocentrotus purpuratus,0.09413607099356186,0.3500957021054463,0.28918998584178557,-1.2406714164001522,Den,10,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2022,Macrocystis pyrifera,0.5248074511911159,0.09618484685652876,5.036570349003931,1.6167253641386359,Den,10,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2022,All urchins,0.09900990099009901,0.3111946231119463,0.33938893476465726,-1.080608529056858,Den,10,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2022,Mesocentrotus franciscanus,0.06117247238742567,0.0598980458793543,1.0182326485960862,0.018068426984879333,Den,10,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2023,Semicossyphus pulcher,0.473781762094552,0.39702156010119166,1.1885900146770518,0.17276774300402298,Bio,11,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2023,Semicossyphus pulcher legal,0.7258999340286132,0.5589452495280065,1.2934459592361678,0.25730994305930016,Bio,11,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2023,Panulirus interruptus,0.3178034450353067,0.007654970211874524,18.567204651233567,2.9213968336747933,Bio,11,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2023,Panulirus interruptus legal,0.24606388578937066,0,25.606388578937068,3.2428418742168597,Bio,11,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2023,Panulirus interruptus sublegal,0.3178034450353067,0.007654970211874524,18.567204651233567,2.9213968336747933,Bio,11,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2023,Semicossyphus pulcher,0.1746031746031746,0.11111111111111112,1.5242463958060288,0.42150012123420744,Den,11,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2023,Semicossyphus pulcher legal,0.909090909090909,0.4545454545454545,1.9784735812133072,0.682325628816767,Den,11,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2023,Panulirus interruptus,0.5636363636363636,0.018181818181818174,20.354838709677423,3.013318658056067,Den,11,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2023,Panulirus interruptus legal,0.26666666666666666,0,27.666666666666668,3.3202283191284883,Den,11,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2023,Panulirus interruptus sublegal,0.5636363636363636,0.018181818181818174,20.354838709677423,3.013318658056067,Den,11,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2023,Strongylocentrotus purpuratus,0.033756742648338264,0.38254741604315295,0.11146868087784856,-2.1940116165265695,Den,11,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2023,Macrocystis pyrifera,0.4612215654665951,0.06125738850080601,6.612950255134105,1.8890298863799602,Den,11,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2023,All urchins,0.036857700368577,0.33930765339307656,0.13414449959345134,-2.008837704863507,Den,11,N,A,SMCA,ML,2734.933446,PISCO,N/A
Campus Point SMCA,2023,Mesocentrotus franciscanus,0.02591333899745115,0.0632965165675446,0.4899733395154748,-0.7134042985097886,Den,11,N,A,SMCA,ML,2734.933446,PISCO,N/A
Gull Island SMR,2003,Semicossyphus pulcher,0.1808201652820534,0.26118334863612325,0.7036573825117042,-0.35146371385622804,Bio,0,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2003,Semicossyphus pulcher legal,0.1754346418756065,0.3010852032731286,0.5960895597878932,-0.5173643551054153,Bio,0,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2003,Semicossyphus pulcher,0.1725352112676056,0.05985915492957745,2.612903225806452,0.9604619501872926,Den,0,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2003,Semicossyphus pulcher legal,0.2752293577981652,0.12844036697247704,2.0603048376408224,0.7228539512909052,Den,0,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2004,Semicossyphus pulcher,0.19628665086326544,0.1545372839112188,1.2537380340772721,0.22612951614259827,Bio,1,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2004,Semicossyphus pulcher legal,0.17566175882236482,0.15614386303650257,1.1174758756004974,0.1110724594430338,Bio,1,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2004,Semicossyphus pulcher,0.22887323943661972,0.102112676056338,2.130653266331659,0.7564286305074658,Den,1,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2004,Semicossyphus pulcher legal,0.2935779816513761,0.1651376146788991,1.7333682556312202,0.5500664841958643,Den,1,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2004,Panulirus interruptus,0.03225806451612903,0,4.225806451612903,1.4412101187160054,Den,1,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2004,Strongylocentrotus purpuratus,0.07791827369037739,0.19049943855880486,0.4384963585052218,-0.8244037716394513,Den,1,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2004,Macrocystis pyrifera,0.8953752843062927,0.6813242355319686,1.3096246851661628,0.26974059629097286,Den,1,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2004,All urchins,0.13148630731952635,0.3481918346820281,0.3950014869689191,-0.9288657496098246,Den,1,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2004,Mesocentrotus franciscanus,0.31098153547133134,0.9023323615160349,0.35182522182809783,-1.0446207555927824,Den,1,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2005,Semicossyphus pulcher,0.1703965406370407,0.09261807627383069,1.7579411658006772,0.5641433321504519,Bio,2,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2005,Semicossyphus pulcher legal,0.13384419423285104,0.10329732872038677,1.269616820250482,0.238715138606765,Bio,2,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2005,Semicossyphus pulcher,0.2288732394366197,0.05633802816901407,3.6008492569002124,1.2811697223354306,Den,2,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2005,Semicossyphus pulcher legal,0.24770642201834864,0.12844036697247707,1.8614976805831676,0.6213813683363947,Den,2,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2005,Panulirus interruptus,0,0,1,0,Den,2,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2005,Strongylocentrotus purpuratus,0.11541278133085973,0.11531513938387931,1.0007791711955991,7.788677993112932e-4,Den,2,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2005,Macrocystis pyrifera,0.9259540055597674,0.9130654536264847,1.0139627714184805,0.01386618991755938,Den,2,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2005,All urchins,0.17240433411054723,0.20463585242079274,0.8498316197097596,-0.16271704358018016,Den,2,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2005,Mesocentrotus franciscanus,0.34183673469387754,0.5136054421768707,0.6719501104326362,-0.39757118164256916,Den,2,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2006,Semicossyphus pulcher,0.3938143869542671,0.06279745782277628,5.547094624338997,1.713274299578943,Bio,3,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2006,Semicossyphus pulcher legal,0.43764833371778894,0.05720252481733692,6.661183265577316,1.8962971362753973,Bio,3,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2006,Semicossyphus pulcher,0.24647887323943657,0.05633802816901407,3.8662420382165603,1.3522829857111902,Den,3,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2006,Semicossyphus pulcher legal,0.46788990825688076,0.08256880733944955,5.162537165510407,1.6414281573915825,Den,3,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2006,Panulirus interruptus,0.12903225806451613,0.03225806451612903,3.290076335877863,1.1909107669025962,Den,3,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2006,Strongylocentrotus purpuratus,0.10169408778011033,0.2117365620270468,0.5037242697326848,-0.6857262444794693,Den,3,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2006,Macrocystis pyrifera,0.5185746777862016,0.5170583775587566,1.0028769113479767,0.002872780958471347,Den,3,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2006,All urchins,0.17839345311571342,0.3322818086225026,0.5504045157231529,-0.5971017879577916,Den,3,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2006,Mesocentrotus franciscanus,0.44193391642371227,0.7120991253644314,0.6258613264427217,-0.46862645567637695,Den,3,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2007,Semicossyphus pulcher,0.3883195534580827,0.22285589841553438,1.710583911201924,0.5368347807665922,Bio,4,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2007,Semicossyphus pulcher legal,0.4384637196540049,0.2629248474746792,1.643176588000517,0.49663131228181745,Bio,4,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2007,Semicossyphus pulcher,0.2676056338028169,0.0704225352112676,3.45183887915937,1.2389070974967102,Den,4,N,B,SMR,C,5162.300775,PISCO,N/A
Gull Island SMR,2007,Semicossyphus pulcher legal,0.45871559633027525,0.1834862385321101,2.422475106685633,0.8847897888520234,Den,4,N,B,SMR,C,5162.300775,PISCO,N/A
